0.553035974502564	63
0.712392091751099	63
0.858990907669067	62
1.00050592422485	62
1.1416220664978	62
1.27267694473267	61
1.41296911239624	61
1.5587329864502	61
1.70625305175781	61
1.86314797401428	61
2.00228500366211	61
2.14370703697205	61
2.2803909778595	61
2.42506504058838	61
2.56912994384766	61
2.72301506996155	61
2.88172602653503	62
3.0229389667511	62
3.17369103431702	61
3.31117510795593	61
3.45447993278503	61
3.58928799629211	61
3.73137807846069	61
3.87464094161987	61
4.01309704780579	61
4.15557789802551	61
4.3009729385376	61
4.44475698471069	61
4.58137702941895	61
4.73731088638306	61
4.88817501068115	61
5.02414989471436	61
5.1742799282074	61
5.31576490402222	61
5.46435499191284	61
5.60099506378174	61
5.74196696281433	61
5.89340209960938	61
6.04146909713745	61
6.1957380771637	61
6.3309440612793	61
6.47172808647156	61
6.61292505264282	61
6.76827907562256	61
6.91099190711975	61
7.0637309551239	61
7.21182894706726	61
7.37748789787293	61
7.52561497688293	61
7.66367292404175	61
7.82335591316223	61
7.96459197998047	61
8.11843204498291	61
8.26024293899536	61
8.40074300765991	61
8.53876709938049	61
8.69871401786804	61
8.83925795555115	60
8.99113488197327	60
9.13388705253601	60
9.27653098106384	60
9.41880106925964	60
9.5791449546814	60
9.73471689224243	60
9.87868094444275	60
10.0173881053925	61
10.1624960899353	61
10.3058791160584	61
10.4538960456848	60
10.5982239246368	60
10.7544820308685	60
10.8989820480347	60
11.0391919612885	60
11.1872820854187	60
11.3459849357605	60
11.4946041107178	60
11.6360540390015	60
11.7791090011597	60
11.9354679584503	60
12.0712471008301	60
12.2165420055389	60
12.3571209907532	60
12.4969830513	60
12.6366291046143	60
12.7827970981598	61
12.9262199401855	61
13.0767679214478	61
13.2212080955505	61
13.3644390106201	61
13.5106248855591	61
13.6540660858154	60
13.8047978878021	60
13.9445159435272	60
14.1024119853973	60
14.2428500652313	60
14.4013710021973	60
14.5405869483948	60
14.680389881134	60
14.8356950283051	60
14.9835000038147	60
15.1308119297028	60
15.2657759189606	60
15.4134891033173	60
15.5478839874268	60
15.6833140850067	60
15.8364040851593	60
15.9926950931549	60
16.1440908908844	60
16.285346031189	60
16.4219739437103	61
16.5647709369659	61
16.7154660224915	61
16.865935087204	60
17.0109310150146	60
17.1547861099243	60
17.3012130260468	60
17.4430329799652	60
17.5828750133514	60
17.7292621135712	60
17.8815100193024	60
18.0221569538116	61
18.1675820350647	61
18.3159639835358	61
18.4662280082703	60
18.6033129692078	60
18.7713348865509	60
18.916974067688	60
19.0564939975739	60
19.2016549110413	60
19.3427360057831	60
19.5015110969543	60
19.6363050937653	61
19.7813720703125	61
19.9247798919678	61
20.0732309818268	60
20.2239630222321	60
20.3659880161285	60
20.5058279037476	60
20.6419200897217	60
20.784343957901	60
20.9278180599213	60
21.0614709854126	60
21.2177639007568	60
21.3671269416809	60
21.5057740211487	60
21.6431419849396	60
21.7837660312653	60
21.9404399394989	60
22.0952970981598	60
22.2424619197845	60
22.3867919445038	60
22.533509016037	60
22.6705820560455	60
22.8240768909454	61
22.9766800403595	61
23.1241250038147	61
23.2664740085602	60
23.4058570861816	60
23.5616130828857	60
23.71320104599	60
23.8679640293121	60
24.0107700824738	60
24.154846906662	60
24.2934029102325	60
24.4349899291992	60
24.5760600566864	60
24.7256329059601	60
24.8931050300598	60
25.0357630252838	60
25.1976959705353	60
25.329864025116	60
25.4738349914551	60
25.6113679409027	60
25.7476069927216	60
25.8997149467468	60
26.0422990322113	60
26.1964979171753	60
26.3334140777588	60
26.4829530715942	60
26.6154270172119	60
26.7586319446564	60
26.9122290611267	60
27.0537610054016	60
27.203950881958	60
27.3545939922333	60
27.5043969154358	60
27.6448540687561	60
27.800724029541	60
27.9440310001373	60
28.1019690036774	60
28.2486729621887	60
28.396733045578	61
28.5348041057587	61
28.6746060848236	61
28.8235139846802	60
28.9672040939331	60
29.1126379966736	60
29.2491059303284	60
29.4033451080322	60
29.5367751121521	60
29.6728510856628	60
29.8206579685211	60
29.9735600948334	60
30.1122789382935	60
30.2499189376831	60
30.3890290260315	60
30.5317239761353	60
30.6736259460449	60
30.8229439258575	60
30.9914720058441	60
31.1392750740051	60
31.2873721122742	61
31.4335310459137	61
31.569363117218	61
31.7253959178925	61
31.8692350387573	61
32.0122129917145	60
32.1608629226685	60
32.3144600391388	60
32.4706580638885	60
32.6048378944397	60
32.7566740512848	60
32.8988170623779	60
33.0436320304871	60
33.2009959220886	60
33.337012052536	60
33.4859209060669	60
33.631541967392	60
33.7756481170654	60
33.9157149791718	60
34.0532450675964	60
34.1973490715027	60
34.3454320430756	60
34.4932301044464	60
34.6319210529327	60
34.7899489402771	60
34.9351069927216	60
35.0714828968048	60
35.220596075058	60
35.3682770729065	60
35.5141661167145	60
35.6519548892975	60
35.7963199615479	60
35.9412479400635	60
36.0844390392303	60
36.2277879714966	60
36.378035068512	60
36.5260679721832	60
36.6742799282074	60
36.8266661167145	60
36.9764449596405	60
37.1283841133118	60
37.2741849422455	60
37.4178440570831	60
37.5645260810852	60
37.715665102005	60
37.8558509349823	60
37.9969298839569	60
38.1453740596771	60
38.2818319797516	60
38.4405839443207	60
38.6047270298004	60
38.7567229270935	60
38.913880109787	60
39.0701758861542	60
39.2120249271393	60
39.356584072113	60
39.501002073288	60
39.6537799835205	60
39.8157880306244	60
39.9745941162109	60
40.1174900531769	60
40.2627019882202	60
40.4044768810272	61
40.5413670539856	61
40.6828858852387	61
40.8449039459229	60
40.9958589076996	60
41.1501541137695	60
41.2866659164429	60
41.430074930191	60
41.5758290290833	60
41.7282910346985	60
41.88338804245	60
42.0402901172638	60
42.1841270923615	60
42.3207979202271	60
42.4806749820709	60
42.6237859725952	60
42.778990983963	60
42.9250910282135	60
43.0760550498962	60
43.2218029499054	60
43.3682630062103	60
43.5141808986664	60
43.6624779701233	60
43.8144879341126	60
43.9575419425964	60
44.0976259708405	60
44.2448699474335	60
44.3881669044495	60
44.5383179187775	60
44.6869120597839	60
44.8313529491425	60
44.9836480617523	60
45.1280560493469	60
45.2768850326538	60
45.4214470386505	60
45.5635108947754	60
45.7067160606384	60
45.8686170578003	60
46.0138700008392	60
46.1599750518799	60
46.3075220584869	60
46.453635931015	60
46.5913760662079	60
46.7470850944519	60
46.8922209739685	60
47.044508934021	60
47.1901249885559	60
47.3339519500732	60
47.4837739467621	60
47.6219298839569	60
47.7763779163361	60
47.9189200401306	60
48.0611019134521	60
48.2024118900299	60
48.3716909885407	60
48.5230960845947	60
48.6626710891724	60
48.8220660686493	59
48.9681189060211	59
49.1157939434052	59
49.2902450561523	59
49.4318289756775	59
49.571830034256	60
49.7248229980469	60
49.8713049888611	60
50.0225110054016	60
50.1706969738007	60
50.314425945282	60
50.4580230712891	60
50.5981640815735	60
50.7504870891571	60
50.894994020462	59
51.0446479320526	59
51.1893999576569	60
51.3260099887848	60
51.4729309082031	60
51.6238040924072	60
51.7680470943451	60
51.9119551181793	60
52.0631370544434	60
52.2164640426636	60
52.3662838935852	60
52.5152199268341	60
