BENCHMARK STARTED
1539957727.279314 54
1539957727.695223 55
1539957728.116110 54
1539957728.536853 54
1539957729.004752 55
1539957729.428838 55
1539957729.842670 54
1539957730.254210 55
1539957730.673846 55
1539957731.097841 54
1539957731.517920 55
1539957731.934262 55
1539957732.367452 54
1539957732.781541 54
1539957733.192800 55
1539957733.645076 54
1539957734.068610 54
1539957734.492241 54
1539957734.914714 55
1539957735.346506 55
1539957735.766094 55
1539957736.186691 54
1539957736.603596 55
1539957737.069859 55
1539957737.485801 54
1539957737.910258 55
1539957738.322561 54
1539957738.813113 55
1539957739.250677 54
1539957739.673397 54
1539957740.096725 55
1539957740.532286 55
1539957740.950467 54
1539957741.369708 54
1539957741.785591 54
1539957742.226907 54
1539957742.645957 55
1539957743.065633 55
1539957743.479760 55
1539957743.892868 54
1539957744.306561 54
1539957744.714827 55
1539957745.157426 55
1539957745.616431 55
1539957746.043045 55
1539957746.458871 54
1539957746.945346 54
1539957747.380934 54
1539957747.803090 55
1539957748.214685 55
1539957748.703207 54
1539957749.153160 55
1539957749.579740 54
1539957749.994712 54
1539957750.470018 55
1539957750.886070 55
1539957751.306057 54
1539957751.720843 54
1539957752.173779 55
1539957752.593596 55
1539957753.005774 54
1539957753.424208 55
1539957753.842959 54
1539957754.258206 55
1539957754.674399 54
1539957755.106079 54
1539957755.551859 54
1539957755.961805 55
1539957756.386018 54
1539957756.831022 54
1539957757.248430 55
1539957757.672475 54
1539957758.094190 54
1539957758.548692 54
1539957758.960546 54
1539957759.383666 55
1539957759.799687 54
1539957760.275388 54
1539957760.688326 55
1539957761.113632 55
1539957761.532228 54
1539957762.025673 54
1539957762.481776 54
1539957762.903229 54
1539957763.318018 55
1539957763.799505 54
1539957764.211555 54
1539957764.637430 54
1539957765.052654 55
1539957765.491380 55
1539957765.907386 55
1539957766.319059 54
1539957766.732795 54
1539957767.154519 54
1539957767.576322 54
1539957768.005955 54
1539957768.476029 55
1539957768.909515 55
1539957769.329046 54
1539957769.740092 55
1539957770.175836 54
1539957770.598241 55
1539957771.021399 54
1539957771.438778 54
1539957771.923296 54
1539957772.351098 54
1539957772.775209 54
1539957773.188857 54
1539957773.633344 54
1539957774.060444 54
1539957774.480325 55
1539957774.893937 54
1539957775.373602 54
1539957775.796338 55
1539957776.216741 54
1539957776.637435 54
1539957777.087951 55
1539957777.506553 54
1539957777.918800 54
1539957778.330860 55
1539957778.759404 55
1539957779.174593 54
1539957779.593271 55
1539957780.009441 54
1539957780.426866 54
1539957780.844331 54
1539957781.254213 55
1539957781.686734 55
1539957782.125382 54
1539957782.542005 54
1539957782.961126 55
1539957783.453181 54
1539957783.884715 55
1539957784.305766 54
1539957784.713878 54
1539957785.168684 55
1539957785.591135 55
1539957786.016678 55
1539957786.436196 55
1539957786.896273 54
1539957787.311860 54
1539957787.733648 55
1539957788.151292 55
1539957788.636064 55
1539957789.059204 54
1539957789.483332 54
1539957789.905977 54
1539957790.352127 55
1539957790.767734 55
1539957791.182366 54
1539957791.602491 55
1539957792.032346 54
1539957792.448043 54
1539957792.866294 55
1539957793.276324 55
1539957793.692868 54
1539957794.112504 55
1539957794.530447 55
1539957794.979873 54
1539957795.395994 55
1539957795.812137 55
1539957796.231006 54
1539957796.655299 55
1539957797.071924 54
1539957797.492626 54
1539957797.903667 55
1539957798.330147 55
1539957798.748999 54
1539957799.172290 55
1539957799.588753 55
1539957800.065359 54
1539957800.486815 55
1539957800.909021 54
1539957801.323827 54
1539957801.805957 55
1539957802.249710 54
1539957802.675644 54
1539957803.096456 54
1539957803.587210 55
1539957804.005026 54
1539957804.424125 55
1539957804.837578 55
1539957805.277660 54
1539957805.690308 54
1539957806.114149 55
1539957806.531848 55
1539957806.952010 55
1539957807.368867 54
1539957807.786140 54
1539957808.222920 55
1539957808.653868 54
1539957809.074789 54
1539957809.496842 54
1539957809.985728 54
1539957810.423677 55
1539957810.845776 54
1539957811.263855 55
1539957811.718048 54
1539957812.137804 55
1539957812.565346 55
1539957812.974513 54
1539957813.421832 54
1539957813.840327 55
1539957814.262612 55
1539957814.675361 54
1539957815.134224 54
1539957815.561343 54
1539957815.982943 55
1539957816.395400 54
1539957816.855106 55
1539957817.268998 55
1539957817.678548 55
1539957818.096426 55
1539957818.518923 55
1539957818.928448 54
1539957819.340969 55
1539957819.778490 54
1539957820.209267 55
1539957820.626147 55
1539957821.055145 55
1539957821.505801 54
1539957821.922297 54
1539957822.350209 55
1539957822.765144 55
1539957823.209564 55
1539957823.630018 55
1539957824.055527 54
1539957824.471887 54
1539957824.963978 54
1539957825.402090 54
1539957825.826356 55
1539957826.240706 55
1539957826.693525 55
1539957827.112675 54
1539957827.536235 55
1539957827.952783 55
1539957828.416154 54
1539957828.834943 55
1539957829.242476 54
1539957829.656525 55
1539957830.080591 55
1539957830.495659 54
1539957830.911765 55
1539957831.324689 55
1539957831.756908 55
1539957832.173925 55
1539957832.608698 54
1539957833.054426 54
1539957833.470455 54
1539957833.895796 55
1539957834.310761 54
1539957834.764216 55
1539957835.181976 55
1539957835.609554 54
1539957836.026382 55
1539957836.475821 55
1539957836.894733 54
1539957837.320248 54
1539957837.729141 55
1539957838.223253 55
1539957838.659138 54
BENCHMARK ENDED
